Contact Id (18 digit),Opportunity Id (18 Digit),Lead Source (recent),Stage,[REDACTED],Recurring [REDACTED],Created Date,Close Date
003Dm0000031cPcIAI,006Dm0000036p83IAA,Contact Sales,Closed Lost,70000,0,[REDACTED],[REDACTED]
003Dm0000031cR9IAI,006Dm0000036p8DIAQ,Contact Sales,Proposal,40000,0,[REDACTED],[REDACTED]
003Dm0000031c8bIAA,006Dm0000036p1WIAQ,Nurture,Closed Lost,28000,0,[REDACTED],[REDACTED]
003Dm0000031X30IAE,[REDACTED],Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031X35IAE,006Dm0000036k9pIAA,Contact Sales,Solution Design,50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm0000036kcwIAA,Contact Sales,Qualified Opportunity,,0,[REDACTED],[REDACTED]
003Dm0000031Z5cIAE,[REDACTED],Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000031ZNoIAM,006Dm0000036n3lIAA,Contact Sales,Solution Design,45000,0,[REDACTED],[REDACTED]
003Dm0000031bNaIAI,006Dm0000036n3lIAA,Contact Sales,Solution Design,45000,0,[REDACTED],[REDACTED]
003Dm0000031bNkIAI,006Dm0000036n3lIAA,Contact Sales,Solution Design,45000,0,[REDACTED],[REDACTED]
003Dm0000031U8tIAE,006Dm0000036gvGIAQ,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000031WOkIAM,006Dm0000036jiKIAQ,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031WvAIAU,006Dm0000036k7eIAA,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000031U7uIAE,006Dm0000036gv1IAA,Drift,Solution Design,150000,0,[REDACTED],[REDACTED]
003Dm0000031UCGIA2,006Dm0000036gyjIAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031WxkIAE,006Dm0000036k8cIAA,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm0000031Ug1IAE,006Dm0000036hd8IAA,Contact Sales,Development,47500,0,[REDACTED],[REDACTED]
003Dm0000031VvFIAU,006Dm0000036jCJIAY,Contact Sales,Closed Lost,45000,0,[REDACTED],[REDACTED]
003Dm0000031WKjIAM,006Dm0000036jdBIAQ,Drift,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031U98IAE,006Dm0000036gvVIAQ,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031X1MIAU,006Dm0000036k9BIAQ,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031U8xIAE,006Dm0000036gvBIAQ,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031UD4IAM,006Dm0000036gzXIAQ,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031WKiIAM,006Dm0000036jdAIAQ,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031WxBIAU,006Dm0000036k8SIAQ,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031RLLIA2,006Dm0000036dXGIAY,Contact Sales,Qualified Opportunity,30000,0,[REDACTED],[REDACTED]
003Dm0000031RMJIA2,006Dm0000036dXVIAY,Contact Sales,Legal Negotiation,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031RMsIAM,006Dm0000036dXVIAY,Contact Sales,Legal Negotiation,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031XHlIAM,006Dm0000036dXVIAY,Contact Sales,Legal Negotiation,[REDACTED],0,[REDACTED],[REDACTED]
003Dm000005FQb2IAG,006Dm0000036dXVIAY,Contact Sales,Legal Negotiation,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031SDNIA2,006Dm0000036egsIAA,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm0000036da0IAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031T6bIAE,006Dm0000036fx1IAA,Contact Sales,Proposal,300000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm0000036eYjIAI,Contact Sales,Closed Lost,82500,0,[REDACTED],[REDACTED]
003Dm0000031ROeIAM,006Dm0000036dZqIAI,Web Content,Qualified Opportunity,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031S9pIAE,006Dm0000036eb9IAA,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031QWsIAM,006Dm0000036ctaIAA,Prospect Event,Solution Design,60000,0,[REDACTED],[REDACTED]
003Dm0000031OQfIAM,006Dm0000036Zs4IAE,Contact Sales,Development,1,0,[REDACTED],[REDACTED]
003Dm0000031Oj0IAE,006Dm0000036aKdIAI,Contact Sales,Closed Lost,220000,0,[REDACTED],[REDACTED]
0031R00002AgGMfQAN,006Dm0000036az7IAA,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031P9YIAU,006Dm0000036az7IAA,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031PUWIA2,006Dm0000036bVNIAY,Contact Sales,Proposal,16666.5,0,[REDACTED],[REDACTED]
003Dm0000031PMvIAM,006Dm0000036bE2IAI,Contact Sales,Referred to [REDACTED],5000,0,[REDACTED],[REDACTED]
003Dm0000031P9ZIAU,006Dm0000036az8IAA,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031PD5IAM,006Dm0000036b2VIAQ,Nurture,Closed Lost,27000,0,[REDACTED],[REDACTED]
003Dm0000031Pz9IAE,006Dm0000036cKGIAY,Contact Sales,Development,60000,0,[REDACTED],[REDACTED]
003Dm0000031RJzIAM,006Dm0000036dWNIAY,Contact Sales,Proposal,50000,0,[REDACTED],[REDACTED]
003Dm0000031OQGIA2,006Dm0000036ZrpIAE,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031QFaIAM,006Dm0000036cXKIAY,Contact Sales,Closed Lost,45000,0,[REDACTED],[REDACTED]
003Dm0000031MirIAE,006Dm0000036Xq2IAE,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031LZ2IAM,006Dm0000036WDrIAM,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031LZRIA2,006Dm0000036WE1IAM,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000031NKCIA2,006Dm0000036YhtIAE,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031ONRIA2,006Dm0000036ZrLIAU,Contact Sales,Development,70000,0,[REDACTED],[REDACTED]
003Dm0000031LafIAE,006Dm0000036WFxIAM,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000031MEMIA2,006Dm0000036X6cIAE,Contact Sales,Development,80000,0,[REDACTED],[REDACTED]
003Dm0000031O6QIAU,006Dm0000036ZgNIAU,Contact Sales,Proposal,33000,0,[REDACTED],[REDACTED]
003Dm0000031O7nIAE,006Dm0000036Zh1IAE,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031La0IAE,006Dm0000036WELIA2,Contact Sales,Development,30000,0,[REDACTED],[REDACTED]
003Dm0000031LYsIAM,006Dm0000036WDcIAM,Contact Sales,Proposal,50000,0,[REDACTED],[REDACTED]
003Dm0000031LXGIA2,[REDACTED],Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm0000031H8aIAE,006Dm0000036S7VIAU,Contact Sales,Qualified Opportunity,50000,0,[REDACTED],[REDACTED]
003Dm0000031IlKIAU,006Dm0000036U4eIAE,Contact Sales,Closed Lost,45000,0,[REDACTED],[REDACTED]
003Dm0000031I5kIAE,006Dm0000036TTcIAM,Drift,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031GH2IAM,006Dm0000036QymIAE,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031I9KIAU,006Dm0000036SnSIAU,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031DSMIA2,006Dm0000036NarIAE,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031DcvIAE,006Dm0000036NmTIAU,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm0000031FhsIAE,006Dm0000036QTPIA2,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm0000036QvEIAU,Drift,Solution Design,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031BK3IAM,006Dm0000036L2sIAE,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000031AYTIA2,006Dm0000036K47IAE,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000031D8fIAE,006Dm0000036NGwIAM,Contact Sales,Development,30000,0,[REDACTED],[REDACTED]
003Dm0000031ALAIA2,006Dm0000036Jo9IAE,Contact Sales,Development,30000,0,[REDACTED],[REDACTED]
003Dm0000031BkqIAE,006Dm0000036LgEIAU,Contact Sales,Development,45000,0,[REDACTED],[REDACTED]
003Dm0000031CYcIAM,006Dm0000036MhXIAU,Contact Sales,Qualified Opportunity,,0,[REDACTED],[REDACTED]
003Dm0000031AIQIA2,006Dm0000036JiLIAU,Contact Sales,Closed Lost,175000,0,[REDACTED],[REDACTED]
003Dm00000317bXIAQ,006Dm0000036GErIAM,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000317xiIAA,006Dm0000036GkOIAU,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm00000319hzIAA,006Dm0000036JFTIA2,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000317OiIAI,006Dm0000036FyoIAE,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000317fyIAA,[REDACTED],Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm00000317NQIAY,006Dm0000036FyPIAU,Contact Sales,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000031sW3IAI,006Dm0000036FyPIAU,Contact Sales,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000317P2IAI,006Dm0000036G01IAE,Contact Sales,Closed Lost,30800,0,[REDACTED],[REDACTED]
003Dm00000318EzIAI,006Dm0000036H5mIAE,Contact Sales,Business Negotiation,[REDACTED],0,[REDACTED],[REDACTED]
003Dm000003183bIAA,006Dm0000036GtkIAE,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000316FVIAY,006Dm0000036EtEIAU,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000314BhIAI,006Dm0000036C32IAE,Contact Sales,Closed Won,39900,39900,[REDACTED],[REDACTED]
003Dm00000316cRIAQ,006Dm0000036FHVIA2,Contact Sales,Development,45000,0,[REDACTED],[REDACTED]
003Dm00000314CAIAY,006Dm0000036C3QIAU,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000314F0IAI,006Dm0000036C9dIAE,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000314BgIAI,006Dm0000036C31IAE,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000317LtIAI,006Dm0000036FxWIAU,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm00000314aCIAQ,006Dm0000036CaPIAU,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000315gzIAA,006Dm0000036E1IIAU,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm00000317IkIAI,006Dm0000036FwJIAU,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm00000314VqIAI,006Dm0000036CH9IAM,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm000003148XIAQ,006Dm0000036C1ZIAU,Contact Sales,Closed Lost,150000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm00000366nmIAA,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000310Z3IAI,006Dm000003697yIAA,Contact Sales,Development,45000,0,[REDACTED],[REDACTED]
003Dm0000030zyMIAQ,006Dm00000368K3IAI,Contact Sales,Solution Design,47500,0,[REDACTED],[REDACTED]
003Dm0000030zH5IAI,006Dm00000367KRIAY,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030ys5IAA,006Dm00000366lqIAA,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000030zf2IAA,006Dm00000367uFIAQ,Contact Sales,Development,150000,0,[REDACTED],[REDACTED]
003Dm00000310EPIAY,006Dm00000368gJIAQ,Contact Sales,[REDACTED] Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030wA0IAI,006Dm00000363PDIAY,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000030wokIAA,006Dm00000364TkIAI,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000030xpUIAQ,006Dm00000365RMIAY,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000030yGVIAY,006Dm00000366GOIAY,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm00000312v6IAA,006Dm00000366GOIAY,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000030w7uIAA,006Dm00000363M4IAI,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm00000366lRIAQ,Drift,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030t5uIAA,006Dm0000035zdFIAQ,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030tP1IAI,006Dm00000360JlIAI,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000030vyYIAQ,006Dm00000363H4IAI,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm0000035zsBIAQ,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000030w2VIAQ,006Dm00000363IMIAY,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm0000030t44IAA,006Dm0000035zclIAA,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000030t5pIAA,006Dm0000035zdAIAQ,Contact Sales,Solution Design,46200,0,[REDACTED],[REDACTED]
003Dm0000030tItIAI,006Dm000003609HIAQ,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000030uB0IAI,006Dm00000361MMIAY,Contact Sales,Development,45000,0,[REDACTED],[REDACTED]
003Dm0000030w3dIAA,006Dm00000363IgIAI,Contact Sales,Solution Design,50000,0,[REDACTED],[REDACTED]
003Dm0000030tK6IAI,006Dm00000360CfIAI,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000030t6JIAQ,006Dm0000035zp2IAA,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030reHIAQ,006Dm0000035yLZIAY,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030qIJIAY,006Dm0000035wejIAA,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030qInIAI,006Dm0000035wf3IAA,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030qI9IAI,006Dm0000035wdCIAQ,Contact Sales,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000030qTZIAY,006Dm0000035wuNIAQ,Contact Sales,Development,300000,0,[REDACTED],[REDACTED]
003Dm0000030qIdIAI,006Dm0000035wetIAA,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030qPFIAY,006Dm0000035wojIAA,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030oIqIAI,006Dm0000035uPXIAY,Contact Sales,Proposal,50000,0,[REDACTED],[REDACTED]
003Dm0000030othIAA,[REDACTED],[REDACTED],Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000030oSvIAI,006Dm0000035ubdIAA,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030oJZIAY,006Dm0000035uROIAY,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000030lbGIAQ,006Dm0000035s8KIAQ,Contact Sales,Rejected [REDACTED],30000,0,[REDACTED],[REDACTED]
003Dm0000030l7bIAA,006Dm0000035rYRIAY,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000030ji2IAA,006Dm0000035pkLIAQ,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000030k1YIAQ,006Dm0000035q7yIAA,Contact Sales,Referred to [REDACTED],15000,0,[REDACTED],[REDACTED]
003Dm0000030jeFIAQ,006Dm0000035peNIAQ,Drift,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000017CoNIAU,006Dm0000035milIAA,Contact Sales,Solution Design,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030j0dIAA,006Dm0000035pEeIAI,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030j20IAA,006Dm0000035pEeIAI,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000030iUoIAI,006Dm0000035ofKIAQ,Contact Sales,Solution Design,45000,0,[REDACTED],[REDACTED]
003Dm0000030iXdIAI,006Dm0000035ojCIAQ,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000030iSjIAI,006Dm0000035oelIAA,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm0000017DHQIA2,006Dm0000035nKLIAY,Contact Sales,Closed Won,40000,40000,[REDACTED],[REDACTED]
003Dm000005GtGTIA0,006Dm0000035nKLIAY,Contact Sales,Closed Won,40000,40000,[REDACTED],[REDACTED]
003Dm0000017ByWIAU,006Dm000001sFS3IAM,Contact Sales,Development,80000,0,[REDACTED],[REDACTED]
003Dm0000017CmMIAU,006Dm0000035miCIAQ,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm00000179yPIAQ,006Dm000001sCvZIAU,Contact Sales,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000017A7bIAE,006Dm000001sD8YIAU,Contact Sales,Development,150000,0,[REDACTED],[REDACTED]
003Dm0000017A7bIAE,006Dm000001sD8YIAU,Contact Sales,Development,150000,0,[REDACTED],[REDACTED]
003Dm0000031UG3IAM,006Dm000001sD8YIAU,Contact Sales,Development,150000,0,[REDACTED],[REDACTED]
003Dm0000017ClxIAE,[REDACTED],Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000017AqRIAU,006Dm000001sE2qIAE,Contact Sales,Closed Lost,90000,0,[REDACTED],[REDACTED]
003Dm00000178yQIAQ,006Dm000001sBy8IAE,Contact Sales,Closed Lost,85000,0,[REDACTED],[REDACTED]
003Dm00000179EJIAY,006Dm000001sCH0IAM,Contact Sales,Solution Design,40000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001s9k4IAA,Drift,Closed Lost,48000,0,[REDACTED],[REDACTED]
003Dm00000179t0IAA,006Dm000001sCrhIAE,Contact Sales,Proposal,50000,0,[REDACTED],[REDACTED]
003Dm00000179w5IAA,006Dm000001sCsLIAU,Contact Sales,Closed Lost,36900,0,[REDACTED],[REDACTED]
003Dm00000178SlIAI,006Dm000001sBPmIAM,Contact Sales,Closed Lost,150000,0,[REDACTED],[REDACTED]
003Dm[REDACTED]IAA,006Dm000001s9k9IAA,Contact Sales,Closed Lost,62500,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001sBuVIAU,Contact Sales,Proposal,437500,0,[REDACTED],[REDACTED]
0031R00002lOytBQAS,006Dm000001s7O1IAI,Outbound,Closed Lost,50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001s6RiIAI,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm00000175pnIAA,006Dm000001s8R1IAI,Contact Sales,Solution Design,54000,0,[REDACTED],[REDACTED]
003Dm00000174aEIAQ,006Dm000001s6fVIAQ,Contact Sales,Legal Negotiation,122000,0,[REDACTED],[REDACTED]
003Dm000001700EIAQ,006Dm000001s2VMIAY,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm000001706RIAQ,[REDACTED],Contact Sales,Business Negotiation,84800,0,[REDACTED],[REDACTED]
003Dm0000016wmhIAA,006Dm000001ryKjIAI,Contact Sales,Closed Lost,57500,0,[REDACTED],[REDACTED]
003Dm0000016wnVIAQ,006Dm000001ryNOIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016uFbIAI,006Dm000001rvBoIAI,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002lezvbQAA,006Dm000001rv15IAA,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000016u5CIAQ,006Dm000001ruwUIAQ,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016uZqIAI,006Dm000001rvfjIAA,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000016uqwIAA,006Dm000001rw5SIAQ,Contact Sales,Closed Lost,80000,0,[REDACTED],[REDACTED]
003Dm0000016vGpIAI,006Dm000001rwbiIAA,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016u5RIAQ,006Dm000001ruweIAA,Contact Sales,Closed Lost,45000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001rsYfIAI,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001rsYfIAI,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm0000016ruZIAQ,006Dm000001rsDrIAI,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001ruvqIAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016rbXIAQ,006Dm000001rriKIAQ,Web Content,Qualified Opportunity,[REDACTED],0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001rsOfIAI,Contact Sales,Solution Design,80000,0,[REDACTED],[REDACTED]
003Dm0000016sEiIAI,006Dm000001rsiGIAQ,Drift,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031X2vIAE,006Dm000001rsiGIAQ,Drift,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016u57IAA,006Dm000001ruwPIAQ,Contact Sales,Closed Lost,85000,0,[REDACTED],[REDACTED]
003Dm0000016s4dIAA,006Dm000001rsR6IAI,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000016mnTIAQ,006Dm000001rmQlIAI,Contact Sales,Closed Lost,52000,0,[REDACTED],[REDACTED]
003Dm0000016ksXIAQ,006Dm000001rk0VIAQ,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016mO9IAI,006Dm000001rm7EIAQ,Contact Sales,Proposal,69800,0,[REDACTED],[REDACTED]
003Dm0000016l0RIAQ,006Dm000001rkF1IAI,Contact Sales,Solution Design,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016kWCIAY,006Dm000001rjUFIAY,Contact Sales,Closed Lost,66000,0,[REDACTED],[REDACTED]
003Dm0000016gRtIAI,006Dm000001reFUIAY,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001reEvIAI,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm0000016dBTIAY,[REDACTED],Contact Sales,Proposal,55000,0,[REDACTED],[REDACTED]
003Dm0000016d1EIAQ,006Dm000001rb0lIAA,Contact Sales,Development,72000,0,[REDACTED],[REDACTED]
003Dm0000016bTBIAY,006Dm000001rZG3IAM,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016bexIAA,[REDACTED],Contact Sales,Solution Design,50000,0,[REDACTED],[REDACTED]
003Dm0000016bKnIAI,006Dm000001rZ6mIAE,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016a2OIAQ,006Dm000001rXXWIA2,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016bJGIAY,006Dm000001rZ5tIAE,Contact Sales,Solution Design,200000,0,[REDACTED],[REDACTED]
003Dm0000016ZbmIAE,006Dm000001rWw1IAE,Outbound,Legal Negotiation,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016ZcGIAU,006Dm000001rWxTIAU,Drift,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016ZcQIAU,006Dm000001rWxdIAE,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016XoyIAE,006Dm000001rUsqIAE,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016XwxIAE,006Dm000001rV3FIAU,Contact Sales,Qualified Opportunity,,0,[REDACTED],[REDACTED]
003Dm0000016XgfIAE,006Dm000001rUiRIAU,Contact Sales,Referred to [REDACTED],40000,0,[REDACTED],[REDACTED]
003Dm0000016XxRIAU,006Dm000001rV3yIAE,Contact Sales,[REDACTED] Closed Lost,26000,0,[REDACTED],[REDACTED]
003Dm0000016YGnIAM,006Dm000001rVULIA2,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000016ZAlIAM,006Dm000001rWcaIAE,Contact Sales,Solution Design,60000,0,[REDACTED],[REDACTED]
003Dm0000016YOcIAM,006Dm000001rVeuIAE,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016YDpIAM,006Dm000001rVZaIAM,Contact Sales,Rejected [REDACTED],40000,0,[REDACTED],[REDACTED]
003Dm0000016XawIAE,006Dm000001rUa3IAE,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000016W86IAE,006Dm000001rSpuIAE,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000016WOiIAM,006Dm000001rTBlIAM,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016VecIAE,006Dm000001rS5NIAU,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016XXEIA2,006Dm000001rUYgIAM,Drift,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm0000016XaNIAU,006Dm000001rUZeIAM,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000016Vd0IAE,006Dm000001rS3bIAE,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016VeIIAU,006Dm000001rS58IAE,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016WCmIAM,006Dm000001rSv9IAE,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000016VijIAE,[REDACTED],Drift,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
